,Unnamed: 0,Unnamed: 0.1,Partition Ratio,SMILES,Rank,HighThreshold,MediumThreshold,LowThreshold,scaffold
271,271,271,2.938568636,COc1ccc(OC)c(CNC2=[N+]3C(=C(c4ccc(N)cc4)c4ccc(-n5cc(C6CCCC6)nn5)n4[B-]3(F)F)C=C2)c1,272,0,1,0,[BH2-]1n2c(ccc2-n2cc(C3CCCC3)nn2)C(c2ccccc2)=C2C=CC(NCc3ccccc3)=[N+]12
272,272,272,2.933518733282859,CCOc1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3CC[NH3+])cc1OCC,273,0,1,0,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
273,273,273,2.932032382155761,CC(=O)NCC(C)CCCN(CCCN)C(=O)c1ccc(-c2c3ccc(=O)cc-3oc3c4c5c(cc23)CCCN5CCC4)cc1,274,0,1,0,O=c1ccc2c(-c3ccccc3)c3cc4c5c(c3oc-2c1)CCCN5CCC4
274,274,274,2.923675125325008,CC1=CC(/C=C/C2=CC=CC(B(O)O)=C2)=[N+]([B-](F)3F)C1=Cc4n3ccc4,275,0,1,0,[BH2-]1n2cccc2C=C2C=CC(C=Cc3ccccc3)=[N+]12
275,275,275,2.92258031650317,CC1(C)C(/C=C/C=C/C=C2N(CCCCC([O-])=O)C(C=CC=C3)=C3C/2(C)C)=[N+](CCCNC(C4=C(C)N(C5=CC=CC=C5)N=C4)=O)C6=CC=CC=C61,276,0,1,0,O=C(NCCC[N+]1=C(C=CC=CC=C2Cc3ccccc3N2)Cc2ccccc21)c1cnn(-c2ccccc2)c1
276,276,276,2.922284599579981,F[B-]1(F)N2C(C(C3=CC=C(NC(C)=O)C=C3)=C4[N+]1=C(/C=C/C5=CC=C(OC)C(OCC)=C5)C=C4)=CC=C2,277,0,1,0,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
277,277,277,2.922235381289314,F[B-]1(F)N2C(C(C3=CC=C(NC(C)=O)C=C3)=C4[N+]1=C(/C=C/C5=CNC6=C5C=C(Br)C=C6)C=C4)=CC=C2,278,0,1,0,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3c[nH]c4ccccc34)=[N+]12
278,278,278,2.921457633406022,Cc1cc(/C=C/c2cccc3cccnc23)n2c1C(CC[NH3+])=C1C=CC=[N+]1[B-]2(F)F,279,0,1,0,[BH2-]1n2c(C=Cc3cccc4cccnc34)ccc2C=C2C=CC=[N+]12
279,279,279,2.915920473,CN(Cc1ccccc1)C1=[N+]2C(=C(c3ccc(N)cc3)c3ccc(-n4cc(N(C)Cc5ccccc5)nn4)n3[B-]2(F)F)C=C1,280,0,1,0,[BH2-]1n2c(ccc2-n2cc(NCc3ccccc3)nn2)C(c2ccccc2)=C2C=CC(NCc3ccccc3)=[N+]12
280,280,280,2.90902315180287,CC1=CC(/C=C/C2=CC=C(C)C=C2Br)=[N+]3[B-](F)(F)N4C(C(C5=CC=C(NC(CCl)=O)C=C5)=C31)=CC=C4,281,0,1,0,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
281,281,281,2.907068605938863,COc1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3CC[NH3+])cc1Br,282,0,1,0,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
282,282,282,2.903641341290709,F[B-]1(F)N2C(C(C3=CC=C(NC(C)=O)C=C3)=C4[N+]1=C(/C=C/C5=C(C)C=C(C)C=C5C)C=C4)=CC=C2,283,0,1,0,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
283,283,283,2.90289865425618,CC(=O)NCCCCCCCN(CCCN)C(=O)c1ccc(-c2c3ccc(=O)cc-3oc3c4c5c(cc23)CCCN5CCC4)cc1,284,0,1,0,O=c1ccc2c(-c3ccccc3)c3cc4c5c(c3oc-2c1)CCCN5CCC4
284,284,284,2.900533508181908,F[B-]1(F)N2C(C(C3=CC=C(NC(C)=O)C=C3)=C4[N+]1=C(/C=C/C5=CC=CC(OC)=C5O)C=C4)=CC=C2,285,0,1,0,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
285,285,285,2.900395337990618,Cc1cc(/C=C/c2ccc(OCc3ccccc3)cc2)n2c1C(CC[NH3+])=C1C=CC=[N+]1[B-]2(F)F,286,0,1,0,[BH2-]1n2c(C=Cc3ccc(OCc4ccccc4)cc3)ccc2C=C2C=CC=[N+]12
286,286,286,2.886575195141191,Cc1ccc(O)c(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3CCNC(=O)CCl)c1,287,0,1,0,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
287,287,287,2.883064212572486,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(C5=CC=CC6=C5C=CC(OC)=C6)N=N4)=CC=C3C(C7=CC=C(OC)C=C7)=C2C=C\1,288,0,1,0,[N+]=c1ccc2c(-c3ccccc3)c3ccc(-n4cc(-c5cccc6ccccc56)nn4)cc3oc-2c1
288,288,288,2.881134461,CN(Cc1ccccc1)C1=[N+]2C(=C(c3ccc(N)cc3)c3ccc(-n4cc(CO)nn4)n3[B-]2(F)F)C=C1,289,0,1,0,[BH2-]1n2c(ccc2-n2ccnn2)C(c2ccccc2)=C2C=CC(NCc3ccccc3)=[N+]12
289,289,289,2.879886529989866,F[B-]1(F)N2C(C(C3=CC=C(NC(C)=O)C=C3)=C4[N+]1=C(/C=C/C5=CC(Cl)=CC(Cl)=C5O)C=C4)=CC=C2,290,0,1,0,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
290,290,290,2.878777322,Cc1ccccc1NC1=[N+]2C(=C(c3ccc(N)cc3)c3ccc(-n4cc(CCc5ccccc5)nn4)n3[B-]2(F)F)C=C1,291,0,1,0,[BH2-]1n2c(ccc2-n2cc(CCc3ccccc3)nn2)C(c2ccccc2)=C2C=CC(Nc3ccccc3)=[N+]12
291,291,291,2.878058952228939,NC1=CC=C2C(OC(C3=C2C4=CC=C(C5=CC=CC=C5)C=C4)=CC(C=C3)=O)=C1,292,0,1,0,O=c1ccc2c(-c3ccc(-c4ccccc4)cc3)c3ccccc3oc-2c1
292,292,292,2.870074457382492,Cc1cc(/C=C/c2ccc(F)c(Cl)c2)n2c1C(CC[NH3+])=C1C=CC=[N+]1[B-]2(F)F,293,0,1,0,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
293,293,293,2.860094972,Nc1ccc(C2=C3C=CC(N4CCc5ccccc5C4)=[N+]3[B-](F)(F)n3c2ccc3-n2cc(CCc3ccccc3)nn2)cc1,294,0,1,0,[BH2-]1n2c(ccc2-n2cc(CCc3ccccc3)nn2)C(c2ccccc2)=C2C=CC(N3CCc4ccccc4C3)=[N+]12
294,294,294,2.850254100167225,Cc1cc(C)c(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3CC[NH3+])c(C)c1,295,0,1,0,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
295,295,295,2.848527809,CCCCCC(O)c1cn(-c2ccc3n2[B-](F)(F)[N+]2=C(Nc4ccccc4C)C=CC2=C3c2ccc(N)cc2)nn1,296,0,1,0,[BH2-]1n2c(ccc2-n2ccnn2)C(c2ccccc2)=C2C=CC(Nc3ccccc3)=[N+]12
296,296,296,2.83422034595564,F[B-]1(F)[N+]2=C(/C=C/C3=CC(OC(F)(F)O4)=C4C=C3)C=C(C)C2=CC5=CC=C(CCC(OCC(Cl)(Cl)Cl)=O)N15,297,0,1,0,[BH2-]1n2cccc2C=C2C=CC(C=Cc3ccc4c(c3)OCO4)=[N+]12
297,297,297,2.823509670013368,Cc1cccc(Cl)c1/C=C/c1cc(C)c2n1[B-](F)(F)[N+]1=CC=CC1=C2CC[NH3+],298,0,1,0,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
298,298,298,2.816637187827721,CC1(C)C(/C=C/C=C/C=C2N(CCCCC([O-])=O)C(C=CC=C3)=C3C/2(C)C)=[N+](CCCNC(C4=CN=CS4)=O)C5=CC=CC=C51,299,0,1,0,O=C(NCCC[N+]1=C(C=CC=CC=C2Cc3ccccc3N2)Cc2ccccc21)c1cncs1
299,299,299,2.808076567449449,CC1(C)C(/C=C/C=C/C=C2N(CCCCC(NCC3=CC=C(OCO4)C4=C3)=O)C(C=CC=C5)=C5C/2(C)C)=[N+](CCCNC(OC(C)(C)C)=O)C6=CC=CC=C61,300,0,1,0,O=C(CCCCN1C(=CC=CC=CC2=[NH+]c3ccccc3C2)Cc2ccccc21)NCc1ccc2c(c1)OCO2
300,300,300,2.804586498336993,F[B-]1(F)N2C(C(C3=CC=C(NC(C)=O)C=C3)=C4[N+]1=C(/C=C/C5=CC=C6C7=C5C=CC=C7CC6)C=C4)=CC=C2,301,0,1,0,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccc4c5c(cccc35)CC4)=[N+]12
301,301,301,2.801292536551193,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(COC5=CC=CC=C5)N=N4)=CC=C3C(C6=CC(CN7CCOCC7)=CC=C6)=C2C=C\1,302,0,1,0,[N+]=c1ccc2c(-c3cccc(CN4CCOCC4)c3)c3ccc(-n4cc(COc5ccccc5)nn4)cc3oc-2c1
302,302,302,2.789264547402798,CC1=CC(/C=C/c2nc(C)ccc2)=[N+]([B-](F)3F)C1=Cc4n3ccc4,303,0,1,0,[BH2-]1n2cccc2C=C2C=CC(C=Cc3ccccn3)=[N+]12
303,303,303,2.783418307986485,C=CCOc1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3CCNC(=O)CCl)cc1,304,0,1,0,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
304,304,304,2.772925643123273,CC(C)(C)c1ccc(C2c3ccc(N)cc3Oc3cc(N4CCCCC4)ccc32)cc1,305,0,1,0,c1ccc(C2c3ccccc3Oc3cc(N4CCCCC4)ccc32)cc1
305,305,305,2.77174899555344,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(C5=CC=C(OC(F)(F)F)C=C5)N=N4)=CC=C3C(C6=CC=C(OC7=CC=CC=C7)C=C6)=C2C=C\1,306,0,1,0,[N+]=c1ccc2c(-c3ccc(Oc4ccccc4)cc3)c3ccc(-n4cc(-c5ccccc5)nn4)cc3oc-2c1
306,306,306,2.770775110645398,CC1=CC(/C=C/C(C)C2=CC=CC=C2)=[N+]([B-](F)3F)C1=Cc4n3ccc4,307,0,1,0,[BH2-]1n2cccc2C=C2C=CC(C=CCc3ccccc3)=[N+]12
307,307,307,2.768200899926436,Cc1cc(C)cc(C2c3ccc(N)cc3Oc3cc(N4CCCCC4)ccc32)c1,308,0,1,0,c1ccc(C2c3ccccc3Oc3cc(N4CCCCC4)ccc32)cc1
308,308,308,2.767545538975756,Cc1cc(/C=C/c2ccc(-c3ccccc3)s2)n2c1C(CCNC(=O)CCl)=C1C=CC=[N+]1[B-]2(F)F,309,0,1,0,[BH2-]1n2c(C=Cc3ccc(-c4ccccc4)s3)ccc2C=C2C=CC=[N+]12
309,309,309,2.766493852634545,COc1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3CC[NH3+])c(OC)c1C,310,0,1,0,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
310,310,310,2.764913468,CN(Cc1ccccc1)C1=[N+]2C(=C(c3ccc(N)cc3)c3ccc(-n4cc(C5CC5)nn4)n3[B-]2(F)F)C=C1,311,0,1,0,[BH2-]1n2c(ccc2-n2cc(C3CC3)nn2)C(c2ccccc2)=C2C=CC(NCc3ccccc3)=[N+]12
311,311,311,2.745416123847829,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(C5=CC=C(OC6=CC=CC=C6)C=C5)N=N4)=CC=C3C(C7=CC=C(OC)C=C7)=C2C=C\1,312,0,1,0,[N+]=c1ccc2c(-c3ccccc3)c3ccc(-n4cc(-c5ccc(Oc6ccccc6)cc5)nn4)cc3oc-2c1
312,312,312,2.744465821529892,F[B-]1(F)N2C(C(C3=CC=C(NC(C)=O)C=C3)=C4[N+]1=C(/C=C/C5=CC(OC)=CC=C5F)C=C4)=CC=C2,313,0,1,0,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
313,313,313,2.726952865,Cc1ccccc1NC1=[N+]2C(=C(c3ccc(N)cc3)c3ccc(-n4cc(CC(C)C)nn4)n3[B-]2(F)F)C=C1,314,0,1,0,[BH2-]1n2c(ccc2-n2ccnn2)C(c2ccccc2)=C2C=CC(Nc3ccccc3)=[N+]12
314,314,314,2.724657075669559,CC1=CC(/C=C/C2=CC=C(C(C)C)C=C2)=[N+]3[B-](F)(F)N4C(C(C5=CC=C(N)C=C5)=C31)=CC=C4,315,0,1,0,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
315,315,315,2.717881457,CC(C)Cc1cn(-c2ccc3n2[B-](F)(F)[N+]2=C(N(C)Cc4ccccc4)C=CC2=C3c2ccc(N)cc2)nn1,316,0,1,0,[BH2-]1n2c(ccc2-n2ccnn2)C(c2ccccc2)=C2C=CC(NCc3ccccc3)=[N+]12
316,316,316,2.705744562623682,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(COC5=CC=CC=C5)N=N4)=CC=C3C(C6=CC(C)=C(F)C=C6)=C2C=C\1,317,0,1,0,[N+]=c1ccc2c(-c3ccccc3)c3ccc(-n4cc(COc5ccccc5)nn4)cc3oc-2c1
317,317,317,2.69310366194303,CC1=CC(/C=C/C2=CC(C(C)(C)C)=CC(C(C)(C)C)=C2OC)=[N+]3[B-](F)(F)N4C(C(C5=CC=C(NC(CCl)=O)C=C5)=C31)=CC=C4,318,0,1,0,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
318,318,318,2.688540856738678,F[B-]1(F)N2C(C(C3=CC=C(NC(C)=O)C=C3)=C4[N+]1=C(/C=C/C5=CC(Br)=CC=C5OC)C=C4)=CC=C2,319,0,1,0,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
319,319,319,2.673722666449479,F[B-]1(F)N2C(C(C3=CC=C(NC(C)=O)C=C3)=C4[N+]1=C(/C=C/C5=CC=C(OC)C(O)=C5Cl)C=C4)=CC=C2,320,0,1,0,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
320,320,320,2.67320179082643,F[B-]1(F)N2C(C(C3=CC=C(NC(C)=O)C=C3)=C4[N+]1=C(/C=C/C5=COC=C5)C=C4)=CC=C2,321,0,1,0,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccoc3)=[N+]12
321,321,321,2.671071781066236,O=C(C)NC(C=C1)=CC=C1C(C2=CC=C(N3C=C(N(CC4=CC=CC=C4)C)N=N3)N2[B-]5(F)F)=C6[N+]5=C(N7CCC(C=CC=C8)=C8C7)C=C6,322,0,1,0,[BH2-]1n2c(ccc2-n2cc(NCc3ccccc3)nn2)C(c2ccccc2)=C2C=CC(N3CCc4ccccc4C3)=[N+]12
322,322,322,2.665857725294696,Nc1ccc2c(c1)Sc1cc(N)ccc1C2c1cccc(F)c1,323,0,1,0,c1ccc(C2c3ccccc3Sc3ccccc32)cc1
323,323,323,2.661921496125346,F[B-]1(F)N2C(C(C3=CC=C(NC(C)=O)C=C3)=C4[N+]1=C(/C=C/C5=CC=C(OC(F)(F)F)C=C5)C=C4)=CC=C2,324,0,1,0,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
324,324,324,2.652783631458743,COc1ccc(C2c3ccc(N)cc3Sc3cc(N)ccc32)cc1F,325,0,1,0,c1ccc(C2c3ccccc3Sc3ccccc32)cc1
325,325,325,2.648063875468537,CC1=CC(/C=C/C2=C(O)C(O)=C(O)C=C2)=[N+]([B-](F)3F)C1=Cc4n3ccc4,326,0,1,0,[BH2-]1n2cccc2C=C2C=CC(C=Cc3ccccc3)=[N+]12
326,326,326,2.646790050967625,CC1=CC(/C=C/C2=CC=CC=C2OC(F)(F)F)=[N+]3[B-](F)(F)N4C(C(C5=CC=C(NC(CCl)=O)C=C5)=C31)=CC=C4,327,0,1,0,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
327,327,327,2.646105289,CN(Cc1ccccc1)c1cn(-c2ccc3n2[B-](F)(F)[N+]2=C(N4CCCC4)C=CC2=C3c2ccc(N)cc2)nn1,328,0,1,0,[BH2-]1n2c(ccc2-n2cc(NCc3ccccc3)nn2)C(c2ccccc2)=C2C=CC(N3CCCC3)=[N+]12
328,328,328,2.642835909452744,NCCCN(CCC(=O)NCCc1ccc(Br)cc1)C(=O)c1ccc(-c2c3ccc(=O)cc-3oc3c4c5c(cc23)CCCN5CCC4)cc1,329,0,1,0,O=C(CCNC(=O)c1ccc(-c2c3ccc(=O)cc-3oc3c4c5c(cc23)CCCN5CCC4)cc1)NCCc1ccccc1
329,329,329,2.641161389500591,CCOc1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3CCNC(=O)CCl)cc1OC,330,0,1,0,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
330,330,330,2.637730231,Cc1ccccc1NC1=[N+]2C(=C(c3ccc(N)cc3)c3ccc(-n4cc(C5CC5)nn4)n3[B-]2(F)F)C=C1,331,0,1,0,[BH2-]1n2c(ccc2-n2cc(C3CC3)nn2)C(c2ccccc2)=C2C=CC(Nc3ccccc3)=[N+]12
331,331,331,2.634855450857023,COC1=CC2=CC=C(/C=C/C3=CC=C(N(CC)CC)C=C3)[N+](C)=C2C=C1,332,0,1,0,C(=Cc1ccc2ccccc2[nH+]1)c1ccccc1
332,332,332,2.626185053,CC(C)Cc1cn(-c2ccc3n2[B-](F)(F)[N+]2=C(N4CCCC4)C=CC2=C3c2ccc(N)cc2)nn1,333,0,1,0,[BH2-]1n2c(ccc2-n2ccnn2)C(c2ccccc2)=C2C=CC(N3CCCC3)=[N+]12
333,333,333,2.620302328281903,CC(=O)NCCC/[N+](C)=c1\ccc2c(-c3cccc(CN4CCCCC4)c3)c3ccc(-n4cc(C5CC5)nn4)cc3oc-2c1,334,0,1,0,[N+]=c1ccc2c(-c3cccc(CN4CCCCC4)c3)c3ccc(-n4cc(C5CC5)nn4)cc3oc-2c1
334,334,334,2.618635392033805,Cc1cc(/C=C/c2ccc(OCc3ccc(F)cc3)cc2)n2c1C(CC[NH3+])=C1C=CC=[N+]1[B-]2(F)F,335,0,1,0,[BH2-]1n2c(C=Cc3ccc(OCc4ccccc4)cc3)ccc2C=C2C=CC=[N+]12
335,335,335,2.618604579707602,COc1c(Br)cc(Br)cc1/C=C/C1=[N+]2C(=C(CCN)c3cccn3[B-]2(F)F)C(C)=C1,336,0,1,0,[BH2-]1n2cccc2C=C2C=CC(C=Cc3ccccc3)=[N+]12
336,336,336,2.61482636315975,CSc1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3CCNC(=O)CCl)cc1,337,0,1,0,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
337,337,337,2.610658483526503,CC1=CC(/C=C/C2=CC=C(OCCN(C)C)C=C2)=[N+]3[B-](F)(F)N4C(C(C5=CC=C(NC(CCl)=O)C=C5)=C31)=CC=C4,338,0,1,0,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
338,338,338,2.609140857231808,F[B-]1(F)[N+]2=C(/C=C/C3=CC(C(C=CC=C4)=C4C5)=C5C=C3)C=C(C)C2=CC6=CC=C(CCC(OCC(Cl)(Cl)Cl)=O)N16,339,0,1,0,[BH2-]1n2cccc2C=C2C=CC(C=Cc3ccc4c(c3)-c3ccccc3C4)=[N+]12
339,339,339,2.602234261088662,CC1=CC(/C=C/C2=CC=C(Cl)C(OC)=C2)=[N+]3[B-](F)(F)N4C(C(C5=CC=C(NC(CCl)=O)C=C5)=C31)=CC=C4,340,0,1,0,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
340,340,340,2.593062391934753,CC(=O)NCCCCCCCCCCCCN(CCCN)C(=O)c1ccc(-c2c3ccc(=O)cc-3oc3c4c5c(cc23)CCCN5CCC4)cc1,341,0,1,0,O=c1ccc2c(-c3ccccc3)c3cc4c5c(c3oc-2c1)CCCN5CCC4
341,341,341,2.589628259199631,O=C(C)NC(C=C1)=CC=C1C(C2=CC=C(N3C=C(CC4CCCCC4)N=N3)N2[B-]5(F)F)=C6[N+]5=C(N7CCC(C=CC=C8)=C8C7)C=C6,342,0,1,0,[BH2-]1n2c(ccc2-n2cc(CC3CCCCC3)nn2)C(c2ccccc2)=C2C=CC(N3CCc4ccccc4C3)=[N+]12
342,342,342,2.58823012,CC(C)Cc1cn(-c2ccc3n2[B-](F)(F)[N+]2=C(N(C)Cc4ccccc4)C=CC2=C3c2ccc(N)cc2)nn1,343,0,1,0,[BH2-]1n2c(ccc2-n2ccnn2)C(c2ccccc2)=C2C=CC(NCc3ccccc3)=[N+]12
343,343,343,2.580535534057399,CC1=CC(/C=C/C2=CC=C(CCCC)C=C2)=[N+]3[B-](F)(F)N4C(C(C5=CC=C(NC(CCl)=O)C=C5)=C31)=CC=C4,344,0,1,0,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
344,344,344,2.575603581,CCCCCC(O)c1cn(-c2ccc3n2[B-](F)(F)[N+]2=C(N4CCc5ccccc5C4)C=CC2=C3c2ccc(N)cc2)nn1,345,0,1,0,[BH2-]1n2c(ccc2-n2ccnn2)C(c2ccccc2)=C2C=CC(N3CCc4ccccc4C3)=[N+]12
345,345,345,2.574168933,COc1ccc(OC)c(CNC2=[N+]3C(=C(c4ccc(N)cc4)c4ccc(-n5cc(C6CC6)nn5)n4[B-]3(F)F)C=C2)c1,346,0,1,0,[BH2-]1n2c(ccc2-n2cc(C3CC3)nn2)C(c2ccccc2)=C2C=CC(NCc3ccccc3)=[N+]12
346,346,346,2.558304061,Nc1ccc(C2=C3C=CC(NCc4cc(F)cc(F)c4)=[N+]3[B-](F)(F)n3c2ccc3-n2cc(C3CC3)nn2)cc1,347,0,1,0,[BH2-]1n2c(ccc2-n2cc(C3CC3)nn2)C(c2ccccc2)=C2C=CC(NCc3ccccc3)=[N+]12
347,347,347,2.558167060549022,COc1ccc(C2c3ccc(N)cc3Sc3cc(N)ccc32)cc1F,348,0,1,0,c1ccc(C2c3ccccc3Sc3ccccc32)cc1
348,348,348,2.557232402445358,CC1=CC(/C=C/C2=CC=CC(OC3=CC=C(Cl)C=C3)=C2)=[N+]4[B-](F)(F)N5C(C(C6=CC=C(N)C=C6)=C41)=CC=C5,349,0,1,0,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3cccc(Oc4ccccc4)c3)=[N+]12
349,349,349,2.552876235804419,Cc1cc(/C=C/c2ccc3c(c2)-c2ccccc2C3)n2c1C(CCNC(=O)CCl)=C1C=CC=[N+]1[B-]2(F)F,350,0,1,0,[BH2-]1n2c(C=Cc3ccc4c(c3)-c3ccccc3C4)ccc2C=C2C=CC=[N+]12
350,350,350,2.546958183,CC(C)Cc1cn(-c2ccc3n2[B-](F)(F)[N+]2=C(NCc4cc(F)cc(F)c4)C=CC2=C3c2ccc(N)cc2)nn1,351,0,1,0,[BH2-]1n2c(ccc2-n2ccnn2)C(c2ccccc2)=C2C=CC(NCc3ccccc3)=[N+]12
351,351,351,2.540826434737988,CC1=CC(/C=C/C2=CC=CC(OC(F)(F)C(F)F)=C2)=[N+]3[B-](F)(F)N4C(C(C5=CC=C(NC(CCl)=O)C=C5)=C31)=CC=C4,352,0,1,0,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
352,352,352,2.54046801891348,CC1=CC(/C=C/C2=CC=C(OCCCCC)C=C2)=[N+]3[B-](F)(F)N4C(C=C31)=CC=C4,353,0,1,0,[BH2-]1n2cccc2C=C2C=CC(C=Cc3ccccc3)=[N+]12
353,353,353,2.532264819830956,Cc1cc(/C=C/c2ccc(Br)s2)n2c1C(CCNC(=O)CCl)=C1C=CC=[N+]1[B-]2(F)F,354,0,1,0,[BH2-]1n2c(C=Cc3cccs3)ccc2C=C2C=CC=[N+]12
354,354,354,2.526997923363034,CC(=O)Nc1ccc(C2=C3C(C)=CC(C=Cc4ccc(O)cc4O)=[N+]3[B-](F)(F)n3cccc32)cc1,355,0,1,0,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
355,355,355,2.52475245,Nc1ccc(C2=C3C=CC(N4CCCC4)=[N+]3[B-](F)(F)n3c2ccc3-n2cc(C3CC3)nn2)cc1,356,0,1,0,[BH2-]1n2c(ccc2-n2cc(C3CC3)nn2)C(c2ccccc2)=C2C=CC(N3CCCC3)=[N+]12
356,356,356,2.515742763997119,COc1cc(C=CC2=[N+]3C(=C(c4ccc(NC(C)=O)cc4)c4cccn4[B-]3(F)F)C(C)=C2)cc(Br)c1OC,357,0,1,0,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
357,357,357,2.511239228781557,[N+]1(CC2=CC=C(C3=CC=CC=C3)C=C2)=CC=C(/C=C/C4=CC=C(C=CC=C5)C5=C4)C=C1,358,0,1,0,C(=Cc1ccc2ccccc2c1)c1cc[n+](Cc2ccc(-c3ccccc3)cc2)cc1
358,358,358,2.51090114314011,Nc1ccc2c(c1)Oc1cc(N3CCCCC3)ccc1C2c1ccc2c(c1)OCO2,359,0,1,0,c1ccc2c(c1)Oc1cc(N3CCCCC3)ccc1C2c1ccc2c(c1)OCO2
359,359,359,2.507607309,COc1ccc(OC)c(CNC2=[N+]3C(=C(c4ccc(N)cc4)c4ccc(-n5cc(CC(C)C)nn5)n4[B-]3(F)F)C=C2)c1,360,0,1,0,[BH2-]1n2c(ccc2-n2ccnn2)C(c2ccccc2)=C2C=CC(NCc3ccccc3)=[N+]12
360,360,360,2.501039466503876,F[B-]1(F)[N+]2=C(/C=C/C3=CC=C(N4CCCC4)C=C3)C=C(C)C2=CC5=CC=C(CCC(OCC(Cl)(Cl)Cl)=O)N15,361,0,1,0,[BH2-]1n2cccc2C=C2C=CC(C=Cc3ccc(N4CCCC4)cc3)=[N+]12
361,361,361,2.50063721068813,F[B-]1(F)N2C(C(C3=CC=C(NC(C)=O)C=C3)=C4[N+]1=C(/C=C/C5=CC=CC=C5O)C=C4)=CC=C2,362,0,1,0,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
362,362,362,2.497622507843088,F[B-]1(F)N2C(C(C3=CC=C(NC(C)=O)C=C3)=C4[N+]1=C(/C=C/C5=CC(OC)=C(OC)C=C5OCC)C=C4)=CC=C2,363,0,1,0,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
