,Unnamed: 0,SMILES,RATIO,DISCRETE_TARGET,Threshold1,Threshold2,Threshold3
64,64,CC1(C)C(/C=C/C=C/C=C2N(CCCCNS(=O)(C3=CC=C(C)C=C3)=O)C(C=CC=C4)=C4C/2(C)C)=[N+](CCCNC(OC(C)(C)C)=O)C5=CC=CC=C51,7.683593119112054,1,0,1,1
65,65,CC(=O)Nc1ccc(C2=C3C(C)=CC(C=Cc4ccc5c(c4)-c4ccccc4C5)=[N+]3[B-](F)(F)n3cccc32)cc1,7.683546879864143,1,0,1,1
66,66,CC1=CC(/C=C/C2=CC=C(N3CCCCC3)C([N+]([O-])=O)=C2)=[N+]4[B-](F)(F)N5C(C(C6=CC=C(NC(CCl)=O)C=C6)=C41)=CC=C5,7.661036926006397,1,0,1,1
67,67,CC(=O)NCCC/[N+](C)=c1\ccc2c(-c3cccc(CN4CCCCC4)c3)c3ccc(-n4cc(CCC(C)C)nn4)cc3oc-2c1,7.610715488176707,1,0,1,1
68,68,CC1=CC(/C=C/C2=CC=C(OC3=CC=CC=C3)C(F)=C2)=[N+]4[B-](F)(F)N5C(C(C6=CC=C(NC(CCl)=O)C=C6)=C41)=CC=C5,7.600094668170638,1,0,1,1
69,69,CC1=CC(C)(C)Nc2ccc3c(c21)Oc1cc(N)ccc1C3c1cccc(CN2CCOCC2)c1,7.589539174133258,1,0,1,1
70,70,CCOc1cccc(C=CC2=[N+]3C(=C(c4ccc(NC(C)=O)cc4)c4cccn4[B-]3(F)F)C(C)=C2)c1O,7.579657073679812,1,0,1,1
71,71,F[B-]1(F)N2C(C(C3=CC=C(NC(C)=O)C=C3)=C4[N+]1=C(/C=C/C5=CC=CC(OC)=C5Cl)C=C4)=CC=C2,7.549101238118216,1,0,1,1
72,72,COc1ccc(Oc2ccc(/C=C/c3cc(C)c4n3[B-](F)(F)[N+]3=CC=CC3=C4CCNC(=O)CCl)cc2)cc1,7.534608012199074,1,0,1,1
73,73,CC(=O)Nc1ccc(C2=C3C(C)=CC(C=Cc4cn(C)c5ccccc45)=[N+]3[B-](F)(F)n3cccc32)cc1,7.471525535733862,1,0,1,1
74,74,COc1c(C)cc(-c2c3cc/c(=[N+](/C)CCCNC(C)=O)cc-3oc3cc(-n4cc(CC5CCCC5)nn4)ccc23)cc1C,7.459281514607811,1,0,1,1
75,75,F[B-]1(F)N2C(C(C3=CC=C(NC(C)=O)C=C3)=C4[N+]1=C(/C=C/C5=CC=CC=C5)C=C4)=CC=C2,7.432231504322418,1,0,1,1
76,76,F[B-]1(F)N2C(C(C3=CC=C(NC(C)=O)C=C3)=C4[N+]1=C(/C=C/C5=CC=C(Cl)C=C5)C=C4)=CC=C2,7.403982413727316,1,0,1,1
77,77,Cc1cc(/C=C/c2ccc(Oc3ccccc3)cc2)n2c1C(CCNC(=O)CCl)=C1C=CC=[N+]1[B-]2(F)F,7.334316383629514,1,0,1,1
78,78,Nc1ccc2c(c1)Sc1cc(N)ccc1C2c1ccccc1,7.326516412937273,1,0,1,1
79,79,CC(=O)NCCC/[N+](C)=c1\ccc2c(-c3ccc(N(C)C)cc3)c3ccc(-n4cc(CC5CCCCC5)nn4)cc3oc-2c1,7.325552142629102,1,0,1,1
80,80,CC(=O)Nc1ccc(C2=C3C(C)=CC(C=Cc4cccc(Br)c4)=[N+]3[B-](F)(F)n3cccc32)cc1,7.3072782234335305,1,0,1,1
81,81,CC1=CC(/C=C/C2=CC=C(C)C=C2Br)=[N+]3[B-](F)(F)N4C(C(C5=CC=C(NC(CCl)=O)C=C5)=C31)=CC=C4,7.257308969168148,1,0,1,1
82,82,F[B-]1(F)N2C(C(C3=CC=C(NC(C)=O)C=C3)=C4[N+]1=C(/C=C/C5=CC=C(I)C=C5)C=C4)=CC=C2,7.2284695552887825,1,0,1,1
83,83,COc1ccc(C=CC2=[N+]3C(=C(c4ccc(NC(C)=O)cc4)c4cccn4[B-]3(F)F)C(C)=C2)c(Br)c1O,7.2124374730486025,1,0,1,1
84,84,F[B-]1(F)N2C(C(C3=CC=C(NC(C)=O)C=C3)=C4[N+]1=C(/C=C/C5=CC=C(F)C=C5)C=C4)=CC=C2,7.18274856123872,1,0,1,1
85,85,CC(=O)Nc1ccc(C2=C3C(C)=CC(C=Cc4nccn4C)=[N+]3[B-](F)(F)n3cccc32)cc1,7.140455648851867,1,0,1,1
86,86,F[B-]1(F)N2C(C(C3=CC=C(NC(C)=O)C=C3)=C4[N+]1=C(/C=C/C5=CC=CC(C)=C5)C=C4)=CC=C2,7.126717143975791,1,0,1,1
87,87,F[B-]1(F)N2C(C(C3=CC=C(NC(C)=O)C=C3)=C4[N+]1=C(/C=C/C5=CC=C(C)C([N+]([O-])=O)=C5)C=C4)=CC=C2,7.0610799777416595,1,0,1,1
88,88,NC1=CC=C2C(OC(C3=C2C4=CC=C(OC5=CC=CC=C5)C=C4)=C/C(C=C3)=[N+](CCCC)\CCCC)=C1,7.052160014660388,1,0,1,1
89,89,CC1(C)C(/C=C/C=C/C=C2N(CCCCNC3=CC=CC=C3C(C)=O)C(C=CC=C4)=C4C/2(C)C)=[N+](CCCNC(OC(C)(C)C)=O)C5=CC=CC=C51,7.046897235324176,1,0,1,1
90,90,CC(=O)Nc1ccc(C2=C3C(C)=CC(C=Cc4ccc(-c5ccc(Br)cc5)o4)=[N+]3[B-](F)(F)n3cccc32)cc1,7.023313115409019,1,0,1,1
91,91,Cc1cc(C)c(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3CCNC(=O)CCl)c(C)c1,7.016047057953839,1,0,1,1
92,92,CN(C)c1ccc2c(c1)Oc1cc(N)ccc1C2c1ccc(C(C)(C)C)cc1,6.9868180231197785,1,0,1,1
93,93,CC(=O)NCc1ccccc1OCCCN(CCCN)C(=O)c1ccc(-c2c3ccc(=O)cc-3oc3c4c5c(cc23)CCCN5CCC4)cc1,6.958360774802912,1,0,1,1
94,94,CCOC(OCC)c1ccc(C=CC2=[N+]3C(=C(c4ccc(NC(C)=O)cc4)c4cccn4[B-]3(F)F)C(C)=C2)cc1,6.923866223030326,1,0,1,1
95,95,CC1(C)C(/C=C/C=C/C=C2N(CCCCNC(CC)=O)C(C=CC=C3)=C3C/2(C)C)=[N+](CCCNC(OC(C)(C)C)=O)C4=CC=CC=C41,6.9125212424757825,1,0,1,1
