,SMILES
1073,CN(Cc1ccccc1)C1=[N+]2C(=C(c3ccc(N)cc3)c3ccc(-n4cc(C5CCCC5)nn4)n3[B-]2(F)F)C=C1
1074,Cc1ccccc1NC1=[N+]2C(=C(c3ccc(N)cc3)c3ccc(-n4cc(CCc5ccccc5)nn4)n3[B-]2(F)F)C=C1
1075,CC1CN(C2=[N+]3C(=C(c4ccc(N)cc4)c4ccc(-n5cc(C6CC6)nn5)n4[B-]3(F)F)C=C2)CC(C)O1
1076,CCCCCC(O)c1cn(-c2ccc3n2[B-](F)(F)[N+]2=C(N4CCc5ccccc5C4)C=CC2=C3c2ccc(N)cc2)nn1
1077,CCCC(C)c1cn(-c2ccc3n2[B-](F)(F)[N+]2=C(N(C)Cc4ccccc4)C=CC2=C3c2ccc(N)cc2)nn1
1078,CCCc1cn(-c2ccc3n2[B-](F)(F)[N+]2=C(NCc4cc(OC)ccc4OC)C=CC2=C3c2ccc(N)cc2)nn1
1079,CC(C)Cc1cn(-c2ccc3n2[B-](F)(F)[N+]2=C(N(C)Cc4ccccc4)C=CC2=C3c2ccc(N)cc2)nn1
1080,CCCC(C)c1cn(-c2ccc3n2[B-](F)(F)[N+]2=C(NCc4cc(OC)ccc4OC)C=CC2=C3c2ccc(N)cc2)nn1
1081,Cc1ccccc1NC1=[N+]2C(=C(c3ccc(N)cc3)c3ccc(-n4cc(C5CCCC5)nn4)n3[B-]2(F)F)C=C1
1082,CCCC(C)c1cn(-c2ccc3n2[B-](F)(F)[N+]2=C(N4CC(C)OC(C)C4)C=CC2=C3c2ccc(N)cc2)nn1
1083,CC(C)Cc1cn(-c2ccc3n2[B-](F)(F)[N+]2=C(NCc4cc(F)cc(F)c4)C=CC2=C3c2ccc(N)cc2)nn1
1084,CCCc1cn(-c2ccc3n2[B-](F)(F)[N+]2=C(N4CCc5ccccc5C4)C=CC2=C3c2ccc(N)cc2)nn1
1085,Nc1ccc(C2=C3C=CC(N4CCCC4)=[N+]3[B-](F)(F)n3c2ccc3-n2cc(CCc3ccccc3)nn2)cc1
1086,Nc1ccc(C2=C3C=CC(N4CCc5ccccc5C4)=[N+]3[B-](F)(F)n3c2ccc3-n2cc(CC3CCCCC3)nn2)cc1
1087,CC(C)Cc1cn(-c2ccc3n2[B-](F)(F)[N+]2=C(N4CCCC4)C=CC2=C3c2ccc(N)cc2)nn1
1088,CC(C)Cc1cn(-c2ccc3n2[B-](F)(F)[N+]2=C(N(C)Cc4ccccc4)C=CC2=C3c2ccc(N)cc2)nn1
1089,Nc1ccc(C2=C3C=CC(N4CCc5ccccc5C4)=[N+]3[B-](F)(F)n3c2ccc3-n2cc(CCc3ccccc3)nn2)cc1
1090,COc1ccccc1NC1=[N+]2C(=C(c3ccc(N)cc3)c3ccc(-n4cc(CO)nn4)n3[B-]2(F)F)C=C1
1091,CC1CN(C2=[N+]3C(=C(c4ccc(N)cc4)c4ccc(-n5cc(CO)nn5)n4[B-]3(F)F)C=C2)CC(C)O1
1092,CCCc1cn(-c2ccc3n2[B-](F)(F)[N+]2=C(N4CC(C)OC(C)C4)C=CC2=C3c2ccc(N)cc2)nn1
1093,Nc1ccc(C2=C3C=CC(NCc4cc(F)cc(F)c4)=[N+]3[B-](F)(F)n3c2ccc3-n2cc(CO)nn2)cc1
1094,CCCCCC(O)Cc1cn(-c2ccc3n2[B-](F)(F)[N+]2=C(Nc4ccccc4OC)C=CC2=C3c2ccc(N)cc2)nn1
1095,Cc1ccccc1NC1=[N+]2C(=C(c3ccc(N)cc3)c3ccc(-n4cc(CC(C)C)nn4)n3[B-]2(F)F)C=C1
1096,CN(Cc1ccccc1)c1cn(-c2ccc3n2[B-](F)(F)[N+]2=C(NCc4cc(F)cc(F)c4)C=CC2=C3c2ccc(N)cc2)nn1
1097,CC1CN(C2=[N+]3C(=C(c4ccc(N)cc4)c4ccc(-n5cc(N(C)Cc6ccccc6)nn5)n4[B-]3(F)F)C=C2)CC(C)O1
1098,CN(Cc1ccccc1)C1=[N+]2C(=C(c3ccc(N)cc3)c3ccc(-n4cc(CC5CCCCC5)nn4)n3[B-]2(F)F)C=C1
1099,CCCCCC(O)c1cn(-c2ccc3n2[B-](F)(F)[N+]2=C(Nc4ccccc4C)C=CC2=C3c2ccc(N)cc2)nn1
1100,Nc1ccc(C2=C3C=CC(N4CCc5ccccc5C4)=[N+]3[B-](F)(F)n3c2ccc3-n2cc(C3CC3)nn2)cc1
1101,COc1ccccc1NC1=[N+]2C(=C(c3ccc(N)cc3)c3ccc(-n4cc(CC(C)C)nn4)n3[B-]2(F)F)C=C1
1102,Nc1ccc(C2=C3C=CC(N4CCc5ccccc5C4)=[N+]3[B-](F)(F)n3c2ccc3-n2cc(C3CCCC3)nn2)cc1
1103,CN(Cc1ccccc1)c1cn(-c2ccc3n2[B-](F)(F)[N+]2=C(N4CCCC4)C=CC2=C3c2ccc(N)cc2)nn1
1104,Nc1ccc(C2=C3C=CC(NCc4cc(F)cc(F)c4)=[N+]3[B-](F)(F)n3c2ccc3-n2cc(C3CCCC3)nn2)cc1
1105,CCCc1cn(-c2ccc3n2[B-](F)(F)[N+]2=C(Nc4ccccc4OC)C=CC2=C3c2ccc(N)cc2)nn1
1106,COc1ccc(OC)c(CNC2=[N+]3C(=C(c4ccc(N)cc4)c4ccc(-n5cc(CC6CCCCC6)nn5)n4[B-]3(F)F)C=C2)c1
1107,CCCC(C)c1cn(-c2ccc3n2[B-](F)(F)[N+]2=C(N4CCCC4)C=CC2=C3c2ccc(N)cc2)nn1
1108,CC(C)Cc1cn(-c2ccc3n2[B-](F)(F)[N+]2=C(N4CCc5ccccc5C4)C=CC2=C3c2ccc(N)cc2)nn1
1109,Nc1ccc(C2=C3C=CC(N4CCCC4)=[N+]3[B-](F)(F)n3c2ccc3-n2cc(C3CC3)nn2)cc1
1110,Cc1ccccc1NC1=[N+]2C(=C(c3ccc(N)cc3)c3ccc(-n4cc(N(C)Cc5ccccc5)nn4)n3[B-]2(F)F)C=C1
1111,Cc1ccccc1NC1=[N+]2C(=C(c3ccc(N)cc3)c3ccc(-n4cc(CO)nn4)n3[B-]2(F)F)C=C1
1112,Nc1ccc(C2=C3C=CC(N4CCCC4)=[N+]3[B-](F)(F)n3c2ccc3-n2cc(CC3CCCCC3)nn2)cc1
1113,CN(Cc1ccccc1)C1=[N+]2C(=C(c3ccc(N)cc3)c3ccc(-n4cc(CO)nn4)n3[B-]2(F)F)C=C1
1114,COc1ccccc1NC1=[N+]2C(=C(c3ccc(N)cc3)c3ccc(-n4cc(C5CC5)nn4)n3[B-]2(F)F)C=C1
1115,CCCC(C)c1cn(-c2ccc3n2[B-](F)(F)[N+]2=C(N4CCc5ccccc5C4)C=CC2=C3c2ccc(N)cc2)nn1
1116,COc1ccccc1NC1=[N+]2C(=C(c3ccc(N)cc3)c3ccc(-n4cc(CCc5ccccc5)nn4)n3[B-]2(F)F)C=C1
1117,COc1ccccc1NC1=[N+]2C(=C(c3ccc(N)cc3)c3ccc(-n4cc(CC5CCCCC5)nn4)n3[B-]2(F)F)C=C1
1118,CN(Cc1ccccc1)C1=[N+]2C(=C(c3ccc(N)cc3)c3ccc(-n4cc(CCc5ccccc5)nn4)n3[B-]2(F)F)C=C1
1119,CN(Cc1ccccc1)c1cn(-c2ccc3n2[B-](F)(F)[N+]2=C(N4CCc5ccccc5C4)C=CC2=C3c2ccc(N)cc2)nn1
1120,Nc1ccc(C2=C3C=CC(N4CCc5ccccc5C4)=[N+]3[B-](F)(F)n3c2ccc3-n2cc(CO)nn2)cc1
1121,CCCC(C)c1cn(-c2ccc3n2[B-](F)(F)[N+]2=C(NCc4cc(F)cc(F)c4)C=CC2=C3c2ccc(N)cc2)nn1
1122,CCCCCC(O)c1cn(-c2ccc3n2[B-](F)(F)[N+]2=C(NCc4cc(OC)ccc4OC)C=CC2=C3c2ccc(N)cc2)nn1
1123,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)Cc2cccc(OC)c2)C(C)(C)c2ccccc21
1124,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)Cc2ccc(OC)cc2)C(C)(C)c2ccccc21
1125,CCCCCCCN(CCCN)C(=O)CCCC(=O)N(CCCN1CCCCC1C)C1=C(/C=C/C2=[N+](CCC)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C
1126,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)Cc2ccccc2OCC)C(C)(C)c2ccccc21
1127,CCCCCCCCCCCCCCN(CCCN)C(=O)CCCC(=O)N(CCCN1CCCCC1C)C1=C(/C=C/C2=[N+](CCC)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C
1128,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)C(C)Cc2ccccc2)C(C)(C)c2ccccc21
1129,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)Cc2ccccc2C)C(C)(C)c2ccccc21
1130,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)CCc2ccc(Cl)cc2)C(C)(C)c2ccccc21
1131,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)Cc2cccc(F)c2)C(C)(C)c2ccccc21
1132,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)C(C)C)C(C)(C)c2ccccc21
1133,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)Cc2ccco2)C(C)(C)c2ccccc21
1134,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)CCc2ccccc2-c2ccccc2)C(C)(C)c2ccccc21
1135,CCCCCCCCCCCCN(CCCN)C(=O)CCCC(=O)N(CCCN1CCCCC1C)C1=C(/C=C/C2=[N+](CCC)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C
1136,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)Cc2ccc(C)cc2)C(C)(C)c2ccccc21
1137,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)Cc2ccc(Cl)cc2)C(C)(C)c2ccccc21
1138,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)Cc2cc(OC)cc(OC)c2)C(C)(C)c2ccccc21
1139,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)Cc2c(Cl)cccc2Cl)C(C)(C)c2ccccc21
1140,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)CC(C)CC)C(C)(C)c2ccccc21
1141,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)C(CO)C(C)C)C(C)(C)c2ccccc21
1142,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)Cc2cc(OC)cc(OC)c2)C(C)(C)c2ccccc21
1143,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)Cc2c(Cl)cccc2Cl)C(C)(C)c2ccccc21
1144,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)CC(C)CC)C(C)(C)c2ccccc21
1145,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)C(CO)CC(C)C)C(C)(C)c2ccccc21
1146,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)Cc2cc(OC)cc(OC)c2)C(C)(C)c2ccccc21
1147,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)Cc2cccc(Cl)c2Cl)C(C)(C)c2ccccc21
1148,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)Cc2ccc(C(F)(F)F)cc2)C(C)(C)c2ccccc21
1149,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)Cc2ccccc2Br)C(C)(C)c2ccccc21
1150,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)CCCc2ccccc2)C(C)(C)c2ccccc21
1151,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)Cc2ccccc2OC)C(C)(C)c2ccccc21
1152,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)Cc2ccc(F)cc2F)C(C)(C)c2ccccc21
1153,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)C(C)c2ccc(F)cc2)C(C)(C)c2ccccc21
1154,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)CC(c2ccccc2)c2ccccc2)C(C)(C)c2ccccc21
1155,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)C(C)C)C(C)(C)c2ccccc21
1156,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)Cc2ccc(Cl)cc2Cl)C(C)(C)c2ccccc21
1157,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)Cc2cccc(C(F)(F)F)c2)C(C)(C)c2ccccc21
1158,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)CC2(O)CCCCC2)C(C)(C)c2ccccc21
1159,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)Cc2ccc(OC)c(OC)c2)C(C)(C)c2ccccc21
1160,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)Cc2ccc(-c3ccccc3)cc2)C(C)(C)c2ccccc21
1161,CCCCC(CC)OCCCN(CCCN)C(=O)CCCC(=O)N(CCCN1CCCCC1C)C1=C(/C=C/C2=[N+](CCC)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C
1162,CCCCCCCN(CCCN)C(=O)CCCC(=O)N(CCCN1CCCCC1C)C1=C(/C=C/C2=[N+](CCC)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C
1163,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)C(C)CCc2ccccc2)C(C)(C)c2ccccc21
1164,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)CCC(C)(C)C)C(C)(C)c2ccccc21
1165,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)CCc2ccccn2)C(C)(C)c2ccccc21
1166,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)CCCOC)C(C)(C)c2ccccc21
1167,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)CCCOCC)C(C)(C)c2ccccc21
1168,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)CCc2cccc(F)c2)C(C)(C)c2ccccc21
1169,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)Cc2cccc(F)c2)C(C)(C)c2ccccc21
1170,CCCCN(CCCC)CCCN(CCCN)C(=O)CCCC(=O)N(CCCN1CCCCC1C)C1=C(/C=C/C2=[N+](CCC)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C
1171,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)CCCN2CCCCC2C)C(C)(C)c2ccccc21
1172,CCCCCN(CCCN)C(=O)CCCC(=O)N(CCCN1CCCCC1C)C1=C(/C=C/C2=[N+](CCC)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C
1173,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)CCc2ccccc2F)C(C)(C)c2ccccc21
1174,CCCCCCCCCN(CCCN)C(=O)CCCC(=O)N(CCCN1CCCCC1C)C1=C(/C=C/C2=[N+](CCC)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C
1175,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)CCc2ccc(Br)cc2)C(C)(C)c2ccccc21
1176,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)CCC(c2ccccc2)c2ccccc2)C(C)(C)c2ccccc21
1177,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)CCN2CCCC2)C(C)(C)c2ccccc21
1178,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)C2CCCC2)C(C)(C)c2ccccc21
1179,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)CCc2ccccc2)C(C)(C)c2ccccc21
1180,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)CCCOC(C)C)C(C)(C)c2ccccc21
1181,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)CCc2ccc([N+](=O)[O-])cc2)C(C)(C)c2ccccc21
1182,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)CCc2ccccc2F)C(C)(C)c2ccccc21
1183,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)Cc2cc(F)cc(F)c2)C(C)(C)c2ccccc21
1184,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)Cc2ccc(F)cc2)C(C)(C)c2ccccc21
1185,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)CCN2CCCCC2)C(C)(C)c2ccccc21
1186,CCCC(C)N(CCCN)C(=O)CCCC(=O)N(CCCN1CCCCC1C)C1=C(/C=C/C2=[N+](CCC)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C
1187,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)CCc2ccc(CC)cc2)C(C)(C)c2ccccc21
1188,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)Cc2ccccc2)C(C)(C)c2ccccc21
1189,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)Cc2ccccc2Cl)C(C)(C)c2ccccc21
1190,CCCC(C)N(CCCN)C(=O)CCCC(=O)N(CCCN1CCCCC1C)C1=C(/C=C/C2=[N+](CCC)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C
1191,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)CCN2CCOCC2)C(C)(C)c2ccccc21
1192,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)CC2CCCCC2)C(C)(C)c2ccccc21
1193,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)CCc2ccc(OC)cc2)C(C)(C)c2ccccc21
1194,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)CCCN2CCN(C)CC2)C(C)(C)c2ccccc21
1195,CCCCC(CC)N(CCCN)C(=O)CCCC(=O)N(CCCN1CCCCC1C)C1=C(/C=C/C2=[N+](CCC)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C
1196,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(CCCN2CCCC2=O)C(C)=O)C(C)(C)c2ccccc21
1197,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(Cc2ccc3c(c2)OCO3)C(C)=O)C(C)(C)c2ccccc21
1198,CCCCCCCCCCCCCN(C(C)=O)C1=C(/C=C/C2=[N+](CCCN)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C
1199,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(Cc2c(F)cccc2F)C(C)=O)C(C)(C)c2ccccc21
1200,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(CCC(C)(C)C)C(C)=O)C(C)(C)c2ccccc21
1201,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(CCC(c2ccccc2)c2ccccc2)C(C)=O)C(C)(C)c2ccccc21
1202,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(Cc2ccccc2C)C(C)=O)C(C)(C)c2ccccc21
1203,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(CCc2cccc(OC)c2)C(C)=O)C(C)(C)c2ccccc21
1204,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(Cc2ccccc2OC)C(C)=O)C(C)(C)c2ccccc21
1205,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(CN2CCCC2)C(C)=O)C(C)(C)c2ccccc21
1206,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(C(C)=O)C2CCN(Cc3ccccc3)CC2)C(C)(C)c2ccccc21
1207,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(CCc2ccccn2)C(C)=O)C(C)(C)c2ccccc21
1208,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(Cc2cccc(OC)c2OC)C(C)=O)C(C)(C)c2ccccc21
