,Unnamed: 0,SMILES,RATIO,DISCRETE_TARGET,Threshold1,Threshold2,Threshold3
105,105,CC1(C)C(/C=C/C=C/C=C2N(CCCCNC(C3=C(OCC)C=CC=C3)=O)C(C=CC=C4)=C4C/2(C)C)=[N+](CCCNC(OC(C)(C)C)=O)C5=CC=CC=C51,2.84221996494218,1,0,1,1
106,106,CC1(C)C(/C=C/C=C/C=C2N(CCCCNS(=O)(C)=O)C(C=CC=C3)=C3C/2(C)C)=[N+](CCCNC(OC(C)(C)C)=O)C4=CC=CC=C41,2.8391156887661646,1,0,1,1
107,107,Nc1ccc2c(c1)Sc1cc(N)ccc1C2c1ccc(-c2ccccc2)cc1,2.8384943910488687,1,0,1,1
108,108,O=C(C)NC(C=C1)=CC=C1C(C2=CC=C(N3C=C(C4CC4)N=N3)N2[B-]5(F)F)=C6[N+]5=C(NCC7=C(OCC)C=CC=C7)C=C6,2.8364895974815063,1,0,1,1
109,109,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(C5=CC=CC6=C5C=CC=C6)N=N4)=CC=C3C(C7=CC(CN8CCCCC8)=CC=C7)=C2C=C\1,2.818442625460915,1,0,1,1
110,110,O=C(C)NC(C=C1)=CC=C1C(C2=CC=C(N3C=C(CO)N=N3)N2[B-]4(F)F)=C5[N+]4=C(NCC6=CC(OC)=CC=C6OC)C=C5,2.8180405447681083,1,0,1,1
111,111,F[B-]1(F)N2C(C(C3=CC=C(NC(C)=O)C=C3)=C4[N+]1=C(/C=C/C5=C(C)C=CC6=C5C=CC=C6)C=C4)=CC=C2,2.803957492379157,1,0,1,1
112,112,CC1(C)C(/C=C/C=C/C=C2N(CCCCC([O-])=O)C(C=CC=C3)=C3C/2(C)C)=[N+](CCCNC(C4=CC=CC=N4)=O)C5=CC=CC=C51,2.800156012471397,1,0,1,1
113,113,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(C5=CC=C(OC6=CC=CC=C6)C=C5)N=N4)=CC=C3C(C7=CC=C(N(C)C)C=C7)=C2C=C\1,2.7947706004544717,1,0,1,1
114,114,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(C5=CC=C(OC(F)(F)F)C=C5)N=N4)=CC=C3C(C6=CC(C=CC(OC)=C7)=C7C=C6)=C2C=C\1,2.7866297549682604,1,0,1,1
115,115,Cc1cc(C)cc(C2c3ccc(N)cc3Sc3cc(N)ccc32)c1,2.781734561145186,1,0,1,1
116,116,CC(=O)Nc1ccc(C2=C3C(C)=CC(C=Cc4sccc4C=O)=[N+]3[B-](F)(F)n3cccc32)cc1,2.7712574141844364,1,0,1,1
117,117,F[B-]1(F)N2C(C(C3=CC=C(NC(C)=O)C=C3)=C4[N+]1=C(/C=C/C5=CC(C=CC=C6)=C6S5)C=C4)=CC=C2,2.7636710931948643,1,0,1,1
118,118,O=C(C)NC(C=C1)=CC=C1C(C2=CC=C(N3C=C(C4CC4)N=N3)N2[B-]5(F)F)=C6[N+]5=C(N(C)CC7=CC=CC=C7)C=C6,2.762338584799081,1,0,1,1
119,119,Cc1cc(C2c3ccc(N)cc3Oc3cc(N(C)C)ccc32)ccc1F,2.7487962386602507,1,0,1,1
120,120,CC(=O)Nc1ccc(C2=C3C(C)=CC(C=Cc4cn(C)c5ccccc45)=[N+]3[B-](F)(F)n3cccc32)cc1,2.742474510578944,1,0,1,1
121,121,CC(=O)Nc1ccc(C2=C3C(C)=CC(C=Cc4cc5ccccc5c5ccccc45)=[N+]3[B-](F)(F)n3cccc32)cc1,2.7295482031351077,1,0,1,1
122,122,CC1(C)C(/C=C/C=C/C=C2N(CCCCNS(=O)(C3=CC=C(F)C(F)=C3)=O)C(C=CC=C4)=C4C/2(C)C)=[N+](CCCNC(OC(C)(C)C)=O)C5=CC=CC=C51,2.71962706476096,1,0,1,1
123,123,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(CCC5=CC=CC=C5)N=N4)=CC=C3C(C6=CC(C)=C(OC)C(C)=C6)=C2C=C\1,2.711175243709311,1,0,1,1
124,124,NC1=CC=C2C(N(C)C(C3=C2C4=CC(C)=C(OC)C(C)=C4)=C5C(C=C3)=[NH+]C(C)(C)C=C5C)=C1,2.706745694364184,1,0,1,1
125,125,CC1(C)C(/C=C/C=C/C=C2N(CCCCNC(CC(C)(C)C)=O)C(C=CC=C3)=C3C/2(C)C)=[N+](CCCNC(OC(C)(C)C)=O)C4=CC=CC=C41,2.7036879648585135,1,0,1,1
126,126,COc1ccc(C2c3ccc(N)cc3Oc3cc(N(C)C)ccc32)cc1F,2.697280487291473,2,0,0,1
127,127,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(COC5=CC=CC=C5)N=N4)=CC=C3C(C6=CC(CN7CCCCC7)=CC=C6)=C2C=C\1,2.69410750928742,2,0,0,1
128,128,O=C(C)NC(C=C1)=CC=C1C(C2=CC=C(N3C=C(CCC4=CC=CC=C4)N=N3)N2[B-]5(F)F)=C6[N+]5=C(NCC7=CC(OC)=CC=C7OC)C=C6,2.6917156058023264,2,0,0,1
129,129,COc1c(C)cc(C2c3ccc(N)cc3Oc3cc(N(C)C)ccc32)cc1C,2.682746792716588,2,0,0,1
